round,client_id,shapley_value,model_accuracy
7,5,0.0,0.7695274831243973
7,6,0.0,0.7695274831243973
7,7,0.0,0.7695274831243973
7,8,0.0,0.7695274831243973
7,9,0.0,0.7695274831243973
7,10,0.0,0.7695274831243973
7,11,0.0,0.7695274831243973
7,12,0.0,0.7695274831243973
7,13,0.0,0.7695274831243973
7,14,0.0,0.7695274831243973
7,15,0.0,0.7695274831243973
7,16,0.0,0.7695274831243973
7,17,0.0,0.7695274831243973
7,18,0.0,0.7695274831243973
7,19,0.0,0.7695274831243973
7,20,0.0,0.7695274831243973
7,21,0.0,0.7695274831243973
7,22,0.0,0.7695274831243973
7,23,0.0,0.7695274831243973
7,24,0.0,0.7695274831243973
7,25,0.0,0.7695274831243973
7,26,0.0,0.7695274831243973
7,27,0.0,0.7695274831243973
7,28,0.0,0.7695274831243973
7,29,0.0,0.7695274831243973
7,30,0.0,0.7695274831243973
8,1,-0.0017502410800385735,0.813404050144648
8,2,-0.0030737704918032778,0.813404050144648
8,3,0.005207328833172611,0.813404050144648
8,4,-0.0048601735776277796,0.813404050144648
8,5,-0.004809546769527482,0.813404050144648
8,6,-0.010125361620057862,0.813404050144648
8,7,-0.002555448408871754,0.813404050144648
8,8,-0.003112343297974928,0.813404050144648
8,9,-0.002338476374156223,0.813404050144648
8,10,0.01010607521697203,0.813404050144648
8,11,0.005609932497589204,0.813404050144648
8,12,-0.004532304725168756,0.813404050144648
8,13,-0.00535679845708775,0.813404050144648
8,14,0.012446962391513975,0.813404050144648
8,15,-0.0014151398264223723,0.813404050144648
8,16,-0.008365477338476379,0.813404050144648
8,17,0.015009643201542903,0.813404050144648
8,18,0.0034064609450337523,0.813404050144648
8,19,0.0035824493731919007,0.813404050144648
8,20,-0.00023625843780135207,0.813404050144648
8,21,0.012878495660559297,0.813404050144648
8,22,-0.0055038572806171615,0.813404050144648
8,23,0.0024734811957569896,0.813404050144648
8,24,0.00804484088717454,0.813404050144648
8,25,0.0005496624879459878,0.813404050144648
8,26,0.007227579556412741,0.813404050144648
8,27,0.008676470588235301,0.813404050144648
8,28,0.006894889103182254,0.813404050144648
8,29,0.001827386692381873,0.813404050144648
8,30,-0.001745419479267122,0.813404050144648
9,1,0.0,0.7974927675988428
9,2,0.0,0.7974927675988428
9,3,0.0,0.7974927675988428
9,4,0.0,0.7974927675988428
9,5,0.0,0.7974927675988428
9,6,0.0,0.7974927675988428
9,7,0.0,0.7974927675988428
9,8,0.0,0.7974927675988428
9,9,0.0,0.7974927675988428
9,10,0.0,0.7974927675988428
9,11,0.0,0.7974927675988428
9,12,0.0,0.7974927675988428
9,13,0.0,0.7974927675988428
9,14,0.0,0.7974927675988428
9,15,0.0,0.7974927675988428
9,16,0.0,0.7974927675988428
9,17,0.0,0.7974927675988428
9,18,0.0,0.7974927675988428
9,19,0.0,0.7974927675988428
9,20,0.0,0.7974927675988428
9,21,0.0,0.7974927675988428
9,22,0.0,0.7974927675988428
9,23,0.0,0.7974927675988428
9,24,0.0,0.7974927675988428
9,25,0.0,0.7974927675988428
9,26,0.0,0.7974927675988428
9,27,0.0,0.7974927675988428
9,28,0.0,0.7974927675988428
9,29,0.0,0.7974927675988428
9,30,0.0,0.7974927675988428
10,1,0.005108486017357764,0.8326904532304725
10,2,-0.001427193828351009,0.8326904532304725
10,3,0.003097878495660557,0.8326904532304725
