round,client_id,aggregation_weight,global_accuracy_vanilla,global_accuracy_weighted
12,17,0.03574468085106383,0.8331726133076182,0.8317261330761813
12,18,0.035379939209726444,0.8331726133076182,0.8317261330761813
12,19,0.035015197568389056,0.8331726133076182,0.8317261330761813
12,20,0.03440729483282675,0.8331726133076182,0.8317261330761813
12,21,0.03963525835866261,0.8331726133076182,0.8317261330761813
12,22,0.031124620060790274,0.8331726133076182,0.8317261330761813
12,23,0.03610942249240122,0.8331726133076182,0.8317261330761813
12,24,0.03696048632218845,0.8331726133076182,0.8317261330761813
12,25,0.039756838905775076,0.8331726133076182,0.8317261330761813
12,26,0.038054711246200607,0.8331726133076182,0.8317261330761813
12,27,0.0364741641337386,0.8331726133076182,0.8317261330761813
12,28,0.03708206686930091,0.8331726133076182,0.8317261330761813
12,29,0.03343465045592705,0.8331726133076182,0.8317261330761813
12,30,0.037203647416413375,0.8331726133076182,0.8317261330761813
13,1,0.033677811550151975,0.8355834136933462,0.834619093539055
13,2,0.029300911854103343,0.8355834136933462,0.834619093539055
13,3,0.03306990881458967,0.8355834136933462,0.834619093539055
